SAL_CODE_2021,SAL_NAME_2021,STATE_CODE_2021
20332,Bridge Creek,2
20333,Bridgewater (Vic.),2
20334,Bridgewater North,2
20335,Bridgewater On Loddon,2
20336,Bright (Vic.),2
20337,Brighton (Vic.),2
20338,Brighton East,2
20339,Brim,2
20340,Brimboal,2
20341,Brimin,2
20342,Brimpaen,2
20343,Bringalbert,2
20344,Brit Brit,2
20345,Broadford,2
20346,Broadmeadows (Vic.),2
20347,Broadwater (Vic.),2
20348,Brodribb River,2
20349,Broken Creek,2
20350,Bromley,2
20351,Brookfield (Vic.),2
20352,Brooklyn (Vic.),2
20353,Brookville,2
20354,Broomfield,2
20355,Broughton (Vic.),2
20356,Brown Hill (Vic.),2
20357,Browns Plains (Vic.),2
20358,Bruarong,2
20359,Brucknell,2
20360,Brumby,2
20361,Brunswick (Vic.),2
20362,Brunswick East,2
20363,Brunswick West,2
20364,Bruthen,2
20365,Buangor,2
20366,Buchan,2
20367,Buchan South,2
20368,Buckland (Vic.),2
20369,Buckley,2
20370,Buckley Swamp,2
20371,Buckrabanyule,2
20372,Budgee Budgee (Vic.),2
20373,Budgeree,2
20374,Budgerum East,2
20375,Buffalo,2
20376,Buffalo River,2
20377,Bulart,2
20378,Buldah,2
20379,Bulga (Vic.),2
20380,Bulgana,2
20381,Bulla (Vic.),2
20382,Bullaharre,2
20383,Bullarook,2
20384,Bullarto,2
20385,Bullarto South,2
20386,Bulleen,2
20387,Bullengarook,2
20388,Bullioh,2
20389,Bullumwaal,2
20390,Buln Buln,2
20391,Buln Buln East,2
20392,Bumberrah,2
20393,Bunbartha,2
20394,Bundalaguah,2
20395,Bundalong,2
20396,Bundalong South,2
20397,Bundara,2
20398,Bunding,2
20399,Bundoora (Vic.),2
20400,Bung Bong,2
20401,Bungador,2
20402,Bungal,2
20403,Bungalally,2
20404,Bungaree (Vic.),2
20405,Bungeet,2
20406,Bungeet West,2
20407,Bungil (Vic.),2
20408,Bunguluke,2
20409,Buninyong,2
20410,Bunkers Hill,2
20411,Bunyip,2
20412,Bunyip North,2
20413,Buragwonduc,2
20414,Burkes Bridge,2
20415,Burkes Flat,2
20416,Burnbank,2
20417,Burnewang,2
20418,Burnley,2
20419,Burnside (Vic.),2
20420,Burnside Heights,2
20421,Burramboot,2
20422,Burramine,2
20423,Burramine South,2
20424,Burrowye,2
20425,Burrumbeet,2
20426,Burwood (Vic.),2
20427,Burwood East,2
20428,Bushfield,2
20429,Bushy Park (Vic.),2
20430,Butchers Ridge,2
20431,Buxton (Vic.),2
20432,Byaduk,2
20433,Byaduk North,2
20434,Byawatha,2
20435,Bylands,2
20436,Byrneside,2
20437,Cabarita (Vic.),2
20438,Cabbage Tree,2
20439,Cabbage Tree Creek,2
20440,Cadello,2
20441,Cairnlea,2
20442,Calder Park,2
20443,Caldermeade,2
20444,California Gully,2
20445,Calivil,2
20446,Callawadda,2
20447,Callignee,2
20448,Callignee North,2
20449,Callignee South,2
20450,Calrossie,2
20451,Calulu,2
20452,Cambarville,2
20453,Camberwell (Vic.),2
20454,Cambrian Hill,2
20455,Campbellfield,2
20456,Campbells Bridge,2
20457,Campbells Creek,2
20458,Campbells Forest,2
20459,Campbelltown (Vic.),2
20460,Camperdown (Vic.),2
20461,Canadian,2
20462,Canary Island,2
20463,Caniambo,2
20464,Cann River,2
20465,Cannie,2
20466,Cannons Creek,2
20467,Cannum,2
20468,Canterbury (Vic.),2
20469,Cape Bridgewater,2
20470,Cape Clear,2
20471,Cape Conran,2
20472,Cape Otway,2
20473,Cape Paterson,2
20474,Cape Schanck,2
20475,Cape Woolamai,2
20476,Capel Sound,2
20477,Capels Crossing,2
20478,Carag Carag,2
20479,Caralulup,2
20480,Caramut,2
20481,Carapooee,2
20482,Carapooee West,2
20483,Carapook,2
20484,Carboor,2
20485,Cardigan,2
20486,Cardigan Village,2
20487,Cardinia,2
20488,Cardross,2
20489,Cargerie,2
20490,Carina (Vic.),2
20491,Caringal,2
20492,Carisbrook,2
20493,Carlisle River,2
20494,Carlsruhe,2
20495,Carlton (Vic.),2
20496,Carlton North,2
20497,Carlyle,2
20498,Carnegie,2
20499,Carngham,2
20500,Caroline Springs,2
20501,Carpendeit,2
20502,Carrajung,2
20503,Carrajung Lower,2
20504,Carrajung South,2
20505,Carranballac,2
20506,Carron,2
20507,Carrum,2
20508,Carrum Downs,2
20509,Carwarp,2
20510,Cashmore,2
20511,Cassilis (Vic.),2
20512,Castella,2
20513,Casterton,2
20514,Castle Creek (Vic.),2
20515,Castle Donnington,2
20516,Castlemaine,2
20517,Catani,2
20518,Cathcart (Vic.),2
20519,Cathkin,2
20520,Catumnal,2
20521,Caulfield,2
20522,Caulfield East,2
20523,Caulfield North,2
20524,Caulfield South,2
20525,Caveat,2
20526,Cavendish,2
20527,Ceres,2
20528,Chadstone,2
20529,Chandlers Creek,2
20530,Chapel Flat,2
20531,Chapple Vale,2
20532,Charam,2
20533,Charlemont,2
20534,Charleroi,2
20535,Charlton (Vic.),2
20536,Chatsworth (Vic.),2
20537,Chelsea,2
20538,Chelsea Heights,2
20539,Cheltenham (Vic.),2
20540,Chepstowe,2
20541,Cherokee,2
20542,Cherrypool,2
20543,Cheshunt,2
20544,Cheshunt South,2
20545,Chesney Vale,2
20546,Chetwynd,2
20547,Chewton,2
20548,Chewton Bushlands,2
20549,Childers (Vic.),2
20550,Chillingollah,2
20551,Chiltern,2
20552,Chiltern Valley,2
20553,Chinangin,2
20554,Chinkapook,2
20555,Chintin,2
20556,Chirnside Park,2
20557,Chirrip,2
20558,Chocolyn,2
20559,Christmas Hills (Vic.),2
20560,Chum Creek,2
20561,Churchill (Vic.),2
20562,Churchill Island,2
20563,Chute,2
20564,Clarendon (Vic.),2
20565,Claretown,2
20566,Clarinda,2
20567,Clarkefield,2
20568,Clarkes Hill,2
20569,Clayton,2
20570,Clayton South,2
20571,Clear Lake,2
20572,Clematis,2
20573,Clifton Creek,2
20574,Clifton Hill,2
20575,Clifton Springs,2
20576,Clonbinane,2
20577,Clover Flat,2
20578,Cloverlea,2
20579,Club Terrace,2
20580,Clunes (Vic.),2
20581,Clyde (Vic.),2
20582,Clyde North,2
20583,Clydebank,2
20584,Clydesdale (Vic.),2
20585,Coalville,2
20586,Cobains,2
20587,Cobaw,2
20588,Cobbannah,2
20589,Cobberas,2
20590,Cobblebank,2
20591,Cobden,2
20592,Cobram,2
20593,Cobram East,2
20594,Cobrico,2
20595,Cobungra,2
20596,Coburg,2
20597,Coburg North,2
20598,Cocamba,2
20599,Cochranes Creek,2
20600,Cockatoo (Vic.),2
20601,Cocoroc,2
20602,Codrington (Vic.),2
20603,Coghills Creek,2
20604,Cohuna,2
20605,Coimadai,2
20606,Cokum,2
20607,Colac,2
20608,Colac Colac,2
20609,Colac East,2
20610,Colac West,2
20611,Colbinabbin,2
20612,Colbrook,2
20613,Coldstream (Vic.),2
20614,Coleraine,2
20615,Colignan,2
20616,Collingwood (Vic.),2
20617,Combienbar,2
20618,Concongella,2
20619,Condah,2
20620,Congupna,2
20621,Connewarre,2
20622,Connewirricoo,2
20623,Coojar,2
20624,Coolaroo,2
20625,Cooma (Vic.),2
20626,Coomboona,2
20627,Coomoora,2
20628,Coongulla,2
20629,Coonooer Bridge,2
20630,Coonooer West,2
20631,Cooriemungle,2
20632,Cope Cope,2
20633,Cora Lynn,2
20634,Corack,2
20635,Corack East,2
20636,Coragulac,2
20637,Coral Bank,2
20638,Corindhap,2
20639,Corinella (Vic.),2
20640,Corio,2
20641,Corndale (Vic.),2
20642,Cornella,2
20643,Cornishtown,2
20644,Coronet Bay,2
20645,Corop,2
20646,Cororooke,2
20647,Corringle,2
20648,Corryong,2
20649,Corunnun,2
20650,Cosgrove (Vic.),2
20651,Cosgrove South,2
20652,Costerfield,2
20653,Cotswold,2
20654,Cottles Bridge,2
20655,Cowa,2
20656,Cowangie,2
20657,Cowes,2
20658,Cowleys Creek,2
20659,Cowwarr,2
20660,Craigie (Vic.),2
20661,Craigieburn,2
20662,Cranbourne,2
20663,Cranbourne East,2
20664,Cranbourne North,2
20665,Cranbourne South,2
20666,Cranbourne West,2
20667,Creek Junction,2
20668,Creek View,2
20669,Creightons Creek,2
20670,Cremorne (Vic.),2
20671,Cressy (Vic.),2
20672,Creswick,2
20673,Creswick North,2
20674,Crib Point,2
20675,Crookayan,2
20676,Crooked River,2
20677,Cross Roads (Vic.),2
20678,Crossley,2
20679,Crossover,2
20680,Crowlands,2
20681,Croxton East,2
20682,Croydon (Vic.),2
20683,Croydon Hills,2
20684,Croydon North,2
20685,Croydon South,2
20686,Crymelon,2
20687,Cudgee,2
20688,Cudgewa,2
20689,Culgoa,2
20690,Culla,2
20691,Cullen,2
20692,Cullulleraine,2
20693,Cundare,2
20694,Cundare North,2
20695,Curdies River,2
20696,Curdievale,2
20697,Curlewis (Vic.),2
20698,Curyo,2
20699,Dadswells Bridge,2
20700,Daisy Hill (Vic.),2
20701,Dales Creek,2
20702,Dallas,2
20703,Dalmore,2
20704,Daltons Bridge,2
20705,Dalyenong,2
20706,Dalyston,2
20707,Dandenong,2
20708,Dandenong North,2
20709,Dandenong South,2
20710,Dandongadale,2
20711,Dargo,2
20712,Darley,2
20713,Darlimurla,2
20714,Darlington (Vic.),2
20715,Darnum,2
20716,Darraweit Guim,2
20717,Darriman,2
20718,Dartmoor (Vic.),2
20719,Dartmouth,2
20720,Dawson (Vic.),2
20721,Daylesford,2
20722,Dean,2
20723,Deans Marsh,2
20724,Deanside,2
20725,Deddick Valley,2
20726,Dederang,2
20727,Deep Lead,2
20728,Deepdene (Vic.),2
20729,Deer Park,2
20730,Delacombe,2
20731,Delahey,2
20732,Delatite,2
20733,Delburn,2
20734,Delegate River,2
20735,Denicull Creek,2
20736,Denison,2
20737,Dennington,2
20738,Denver,2
20739,Deptford,2
20740,Derby (Vic.),2
20741,Dereel,2
20742,Dergholm,2
20743,Derrimut,2
20744,Derrinal,2
20745,Derrinallum,2
20746,Devenish,2
20747,Devils River,2
20748,Devon Meadows,2
20749,Devon North,2
20750,Dewhurst,2
20751,Dhurringile,2
20752,Diamond Creek,2
20753,Digby,2
20754,Diggers Rest,2
20755,Diggora,2
20756,Dimboola,2
20757,Dingee,2
20758,Dingley Village,2
20759,Dingwall,2
20760,Dinner Plain,2
20761,Dixie (Vic.),2
20762,Dixons Creek,2
20763,Dobie,2
20764,Docker,2
20765,Dockers Plains,2
20766,Docklands,2
20767,Doctors Flat,2
20768,Dollar,2
20769,Don Valley,2
20770,Donald,2
20771,Doncaster,2
20772,Doncaster East,2
20773,Donnybrook (Vic.),2
20774,Donvale,2
20775,Dooboobetic,2
20776,Dooen,2
20777,Dookie,2
20778,Dookie College,2
20779,Doreen,2
20780,Dorodong,2
20781,Double Bridges,2
20782,Douglas (Vic.),2
20783,Doveton,2
20784,Dreeite,2
20785,Dreeite South,2
20786,Driffield,2
20787,Drik Drik,2
20788,Dromana,2
20789,Dropmore,2
20790,Drouin,2
20791,Drouin East,2
20792,Drouin South,2
20793,Drouin West,2
20794,Drumanure,2
20795,Drumborg,2
20796,Drumcondra,2
20797,Drummartin,2
20798,Drummond,2
20799,Drummond North,2
20800,Drung,2
20801,Dry Diggings,2
20802,Drysdale,2
20803,Duchembegarra,2
20804,Dumbalk,2
20805,Dumbalk North,2
20806,Dumosa,2
20807,Dunach,2
20808,Dundonnell,2
20809,Dunkeld (Vic.),2
20810,Dunluce,2
20811,Dunneworthy,2
20812,Dunnstown,2
20813,Dunolly (Vic.),2
20814,Dunrobin,2
20815,Durdidwarrah,2
20816,Durham Lead,2
20817,Durham Ox,2
20818,Dutson,2
20819,Dutson Downs,2
20820,Dutton Way,2
20821,Duverney,2
20822,Eagle Point,2
20823,Eaglehawk,2
20824,Eaglehawk North,2
20825,Eaglemont,2
20826,Earlston,2
20827,East Bairnsdale,2
20828,East Bendigo,2
20829,East Geelong,2
20830,East Melbourne,2
20831,East Sale,2
20832,East Wangaratta,2
20833,East Warburton,2
20834,Eastern View,2
20835,Eastville,2
20836,Eastwood (Vic.),2
20837,Ebden,2
20838,Echuca,2
20839,Echuca Village,2
20840,Echuca West,2
20841,Ecklin South,2
20842,Eddington,2
20843,Eden Park,2
20844,Edenhope,2
20845,Edgecombe,2
20846,Edi,2
20847,Edi Upper,2
20848,Edithvale,2
20849,Eganstown,2
20850,Eildon,2
20851,Elaine,2
20852,Eldorado,2
20853,Elevated Plains,2
20854,Elingamite,2
20855,Elingamite North,2
20856,Elizabeth Island,2
20857,Ellaswood,2
20858,Ellerslie (Vic.),2
20859,Elliminyt,2
20860,Ellinbank,2
20861,Elmhurst,2
20862,Elmore,2
20863,Elphinstone (Vic.),2
20864,Elsternwick,2
20865,Eltham (Vic.),2
20866,Eltham North,2
20867,Elwood,2
20868,Emerald (Vic.),2
20869,Emu,2
20870,Emu Creek (Vic.),2
20871,Endeavour Hills,2
20872,Enfield (Vic.),2
20873,Englefield,2
20874,Enochs Point,2
20875,Ensay,2
20876,Ensay North,2
20877,Eppalock,2
20878,Epping (Vic.),2
20879,Epsom (Vic.),2
20880,Ercildoune,2
20881,Erica,2
20882,Errinundra,2
20883,Eskdale (Vic.),2
20884,Esmond,2
20885,Essendon,2
20886,Essendon Fields,2
20887,Essendon North,2
20888,Essendon West,2
20889,Eumemmerring,2
20890,Eurack,2
20891,Eureka (Vic.),2
20892,Euroa,2
20893,Eurobin,2
20894,Evansford,2
20895,Eversley,2
20896,Everton,2
20897,Everton Upper,2
20898,Exford,2
20899,Eynesbury,2
20900,Fairbank,2
20901,Fairfield (Vic.),2
20902,Fairhaven,2
20903,Fairley,2
20904,Fairy Dell (Campaspe - Vic.),2
20905,Fairy Dell (East Gippsland - Vic.),2
20906,Falls Creek (Vic.),2
20907,Faraday,2
20908,Fawcett,2
20909,Fawkner,2
20910,Fentons Creek,2
20911,Ferguson (Vic.),2
20912,Fern Hill,2
20913,Fernbank,2
20914,Ferndale (Vic.),2
20915,Fernihurst,2
20916,Fernshaw,2
20917,Ferntree Gully,2
20918,Ferny Creek,2
20919,Fiery Flat,2
20920,Fingal (Vic.),2
20921,Fish Creek,2
20922,Fish Point,2
20923,Fiskville,2
20924,Fitzroy (Vic.),2
20925,Fitzroy North,2
20926,Flaggy Creek,2
20927,Flagstaff,2
20928,Flamingo Beach,2
20929,Flemington,2
20930,Flinders (Vic.),2
20931,Flora Hill,2
20932,Flowerdale (Vic.),2
20933,Flynn (Vic.),2
20934,Flynns Creek,2
20935,Footscray,2
20936,Forbes (Vic.),2
20937,Forest Hill (Vic.),2
20938,Forge Creek,2
20939,Forrest (Vic.),2
20940,Foster,2
20941,Foster North,2
20942,Fosterville,2
20943,Foxhow,2
20944,Framlingham,2
20945,Framlingham East,2
20946,Franklinford,2
20947,Frankston,2
20948,Frankston North,2
20949,Frankston South,2
20950,Fraser Rise,2
20951,Freeburgh,2
20952,French Island,2
20953,Frenchmans,2
20954,Freshwater Creek,2
20955,Fryerstown,2
20956,Fulham (Vic.),2
20957,Fumina,2
20958,Fumina South,2
20959,Fyans Creek,2
20960,Fyansford,2
20961,Gaffneys Creek,2
20962,Gainsborough,2
20963,Gannawarra,2
20964,Gapsted,2
20965,Gardenvale,2
20966,Garfield,2
20967,Garfield North,2
20968,Garibaldi,2
20969,Garvoc,2
20970,Gateway Island,2
20971,Gatum,2
20972,Gazette,2
20973,Geelong,2
20974,Geelong West,2
20975,Gelantipy,2
20976,Gellibrand,2
20977,Gellibrand Lower,2
20978,Gelliondale,2
20979,Gembrook,2
20980,Genoa,2
20981,Gentle Annie,2
20982,Georges Creek (Vic.),2
20983,Gerahmin,2
20984,Gerang Gerung,2
20985,Gerangamete,2
20986,Germania,2
20987,Germantown (Vic.),2
20988,Gerrigerrup,2
20989,Gherang,2
20990,Gheringhap,2
20991,Ghin Ghin,2
20992,Giffard,2
20993,Giffard West,2
20994,Gil Gil,2
20995,Gilderoy,2
20996,Gillieston,2
20997,Gillum,2
20998,Gipsy Point,2
20999,Girgarre,2
21000,Girgarre East,2
21001,Gisborne,2
21002,Gisborne South,2
21003,Gladfield (Vic.),2
21004,Gladstone Park,2
21005,Gladysdale,2
21006,Glen Alvie,2
21007,Glen Creek,2
21008,Glen Forbes,2
21009,Glen Huntly,2
21010,Glen Iris (Vic.),2
21011,Glen Park,2
21012,Glen Valley,2
21013,Glen Waverley,2
21014,Glen Wills,2
21015,Glenaire,2
21016,Glenaladale,2
21017,Glenalbyn,2
21018,Glenaroua,2
21019,Glenbrae,2
21020,Glenburn,2
21021,Glendaruel,2
21022,Glendonald,2
21023,Glenfalloch,2
21024,Glenfyne,2
21025,Glengarry (Vic.),2
21026,Glengarry North,2
21027,Glengarry West,2
21028,Glengower,2
21029,Glenhope,2
21030,Glenhope East,2
21031,Glenisla,2
21032,Glenlee (Vic.),2
21033,Glenlofty,2
21034,Glenlogie,2
21035,Glenloth,2
21036,Glenloth East,2
21037,Glenluce,2
21038,Glenlyon (Vic.),2
21039,Glenmaggie,2
21040,Glenmore (Vic.),2
21041,Glenorchy (Vic.),2
21042,Glenormiston North,2
21043,Glenormiston South,2
21044,Glenpatrick,2
21045,Glenrowan,2
21046,Glenrowan West,2
21047,Glenroy (Vic.),2
21048,Glenthompson,2
21049,Glomar Beach,2
21050,Gnarwarre,2
21051,Gnotuk,2
21052,Gobarup,2
21053,Gobur,2
21054,Golden Beach (Vic.),2
21055,Golden Gully,2
21056,Golden Point (Ballarat - Vic.),2
21057,Golden Point (Mount Alexander - Vic.),2
21058,Golden Square,2
21059,Goldie,2
21060,Goldsborough (Vic.),2
21061,Gong Gong,2
21062,Gonn Crossing,2
21063,Goomalibee,2
21064,Goon Nure,2
21065,Goongerah,2
21066,Gooram,2
21067,Gooramadda,2
21068,Goorambat,2
21069,Goornong,2
21070,Gooroc,2
21071,Gorae,2
21072,Gorae West,2
21073,Gordon (Vic.),2
21074,Gormandale,2
21075,Goroke,2
21076,Goschen,2
21077,Goughs Bay,2
21078,Goulburn Weir,2
21079,Gowanbrae,2
21080,Gowanford,2
21081,Gowangardie,2
21082,Gowar East,2
21083,Gower,2
21084,Grahamvale,2
21085,Grampians,2
21086,Grand Ridge,2
21087,Grangefields,2
21088,Granite Rock,2
21089,Grantville,2
21090,Granya,2
21091,Grassdale (Vic.),2
21092,Grassmere,2
21093,Grays Bridge,2
21094,Graytown,2
21095,Gre Gre,2
21096,Gre Gre North,2
21097,Gre Gre South,2
21098,Great Western,2
21099,Gredgwin,2
21100,Green Gully (Vic.),2
21101,Greendale (Vic.),2
21102,Greenhill (Vic.),2
21103,Greens Creek (Vic.),2
21104,Greensborough,2
21105,Greenvale (Vic.),2
21106,Greenwald,2
21107,Grenville,2
21108,Greta (Vic.),2
21109,Greta South,2
21110,Greta West,2
21111,Grey River,2
21112,Gringegalgona,2
21113,Gritjurk,2
21114,Grovedale,2
21115,Gruyere,2
21116,Guildford (Vic.),2
21117,Gunbower,2
21118,Gundowring,2
21119,Gunyah,2
21120,Guys Forest,2
21121,Guys Hill,2
21122,Gymbowen,2
21123,Haddon,2
21124,Hadfield,2
21125,Hallam,2
21126,Hallora,2
21127,Halls Gap,2
21128,Hallston,2
21129,Hamilton (Vic.),2
21130,Hamlyn Heights,2
21131,Hampton (Vic.),2
21132,Hampton East,2
21133,Hampton Park,2
21134,Hansonville,2
21135,Happy Valley (Golden Plains - Vic.),2
21136,Happy Valley (Swan Hill - Vic.),2
21137,Harcourt,2
21138,Harcourt North,2
21139,Harkaway,2
21140,Harkness,2
21141,Harmers Haven,2
21142,Harrietville,2
21143,Harrow,2
21144,Harston,2
21145,Hastings (Vic.),2
21146,Hattah,2
21147,Havelock,2
21148,Haven,2
21149,Havilah (Vic.),2
21150,Hawkesdale,2
21151,Hawkhurst,2
21152,Hawthorn (Vic.),2
21153,Hawthorn East,2
21154,Hazel Park,2
21155,Hazelwood,2
21156,Hazelwood North,2
21157,Hazelwood South,2
21158,Healesville,2
21159,Heath Hill,2
21160,Heathcote (Vic.),2
21161,Heathcote Junction,2
21162,Heathcote South,2
21163,Heatherton,2
21164,Heathmere,2
21165,Heathmont,2
21166,Hedley,2
21167,Heidelberg,2
21168,Heidelberg Heights,2
21169,Heidelberg West,2
21170,Hensley Park,2
21171,Henty (Vic.),2
21172,Hepburn,2
21173,Hepburn Springs,2
21174,Herne Hill (Vic.),2
21175,Hernes Oak,2
21176,Hesket,2
21177,Hesse,2
21178,Hexham (Vic.),2
21179,Heyfield,2
21180,Heytesbury Lower,2
21181,Heywood,2
21182,Hiamdale,2
21183,Hiawatha,2
21184,High Camp,2
21185,Highett,2
21186,Highlands,2
21187,Highton,2
21188,Hilgay,2
21189,Hill End (Vic.),2
21190,Hillcrest (Vic.),2
21191,Hilldene,2
21192,Hillside (East Gippsland - Vic.),2
21193,Hillside (Melton - Vic.),2
21194,Hinnomunjie,2
21195,Hmas Cerberus,2
21196,Hoddles Creek,2
21197,Hollands Landing,2
21198,Homebush (Vic.),2
21199,Homerton,2
21200,Homewood,2
21201,Hopetoun (Vic.),2
21202,Hopetoun Park,2
21203,Hoppers Crossing,2
21204,Hordern Vale,2
21205,Horfield,2
21206,Horsham,2
21207,Hotham Heights,2
21208,Hotspur,2
21209,Howes Creek,2
21210,Howitt Plains,2
21211,Howqua,2
21212,Howqua Hills,2
21213,Howqua Inlet,2
21214,Hughesdale,2
21215,Humevale,2
21216,Hunter,2
21217,Hunterston,2
21218,Huntingdale (Vic.),2
21219,Huntly,2
21220,Huntly North,2
21221,Huon,2
21222,Huon Creek,2
21223,Hurstbridge,2
21224,Icy Creek,2
21225,Iguana Creek,2
21226,Illabarook,2
21227,Illawarra,2
21228,Illowa,2
21229,Indented Head,2
21230,Indigo Valley,2
21231,Inglewood (Vic.),2
21232,Ingliston,2
21233,Invergordon (Vic.),2
21234,Inverleigh,2
21235,Inverloch,2
21236,Invermay (Vic.),2
21237,Invermay Park,2
21238,Iona,2
21239,Iraak,2
21240,Irishtown (Vic.),2
21241,Ironbark (Vic.),2
21242,Irrewarra,2
21243,Irrewillipe,2
21244,Irrewillipe East,2
21245,Irymple (Vic.),2
21246,Ivanhoe (Vic.),2
21247,Ivanhoe East,2
21248,Jacana,2
21249,Jack River,2
21250,Jackass Flat,2
21251,Jacob Creek,2
21252,Jam Jerrup,2
21253,Jamieson (Vic.),2
21254,Jan Juc,2
21255,Jancourt,2
21256,Jancourt East,2
21257,Jarklin,2
21258,Jarrahmond,2
21259,Jarvis Creek,2
21260,Jeeralang,2
21261,Jeeralang Junction,2
21262,Jeetho,2
21263,Jeffcott,2
21264,Jeffcott North,2
21265,Jeparit,2
21266,Jericho (Vic.),2
21267,Jeruk,2
21268,Jil Jil,2
21269,Jindivick,2
21270,Joel Joel,2
21271,Joel South,2
21272,Johanna,2
21273,Johnsonville,2
21274,Joyces Creek,2
21275,Jumbuk,2
21276,Jumbunna,2
21277,Junction Village,2
21278,Jungaburra,2
21279,Junortoun,2
21280,Kaarimba,2
21281,Kadnook,2
21282,Kalimna,2
21283,Kalimna West,2
21284,Kalkallo,2
21285,Kalkee,2
21286,Kallista,2
21287,Kalorama,2
21288,Kalpienung,2
21289,Kamarooka,2
21290,Kamarooka North,2
21291,Kanagulk,2
21292,Kancoona,2
21293,Kangaroo Flat (Vic.),2
21294,Kangaroo Ground,2
21295,Kaniva,2
21296,Kanumbra,2
21297,Kanya,2
21298,Kanyapella,2
21299,Karabeal,2
21300,Kardella,2
21301,Kardella South,2
21302,Kariah,2
21303,Karnak,2
21304,Karramomus,2
21305,Karyrie,2
21306,Katamatite,2
21307,Katamatite East,2
21308,Katandra,2
21309,Katandra West,2
21310,Katunga,2
21311,Kawarren,2
21312,Kealba,2
21313,Keely,2
21314,Keilor,2
21315,Keilor Downs,2
21316,Keilor East,2
21317,Keilor Lodge,2
21318,Keilor North,2
21319,Keilor Park,2
21320,Kellalac,2
21321,Kelvin View,2
21322,Kenley,2
21323,Kenmare (Vic.),2
21324,Kennedys Creek,2
21325,Kennett River,2
21326,Kennington,2
21327,Kensington (Vic.),2
21328,Kerang,2
21329,Kerang East,2
21330,Kergunyah,2
21331,Kergunyah South,2
21332,Kernot,2
21333,Kerrie,2
21334,Kerrisdale,2
21335,Kevington,2
21336,Kew (Vic.),2
21337,Kew East,2
21338,Kewell,2
21339,Keysborough,2
21340,Kialla,2
21341,Kialla East,2
21342,Kialla West,2
21343,Kiata,2
21344,Kiewa,2
21345,Kilcunda,2
21346,Killara (Glenelg - Vic.),2
21347,Killara (Wodonga - Vic.),2
21348,Killarney (Vic.),2
21349,Killawarra (Vic.),2
21350,Killingworth (Vic.),2
21351,Kilmany,2
21352,Kilmore,2
21353,Kilmore East,2
21354,Kilsyth,2
21355,Kilsyth South,2
21356,Kimbolton (Vic.),2
21357,King Valley,2
21358,Kinglake,2
21359,Kinglake Central,2
21360,Kinglake West,2
21361,Kingower,2
21362,Kings Park (Vic.),2
21363,Kingsbury,2
21364,Kingston (Vic.),2
21365,Kingsville,2
21366,Kinnabulla,2
21367,Kinypanial,2
21368,Kirkstall,2
21369,Kirwans Bridge,2
21370,Kithbrook,2
21371,Knebsworth,2
21372,Knockwood,2
21373,Knowsley,2
21374,Knoxfield,2
21375,Koallah,2
21376,Koetong,2
21377,Kolora,2
21378,Kongwak,2
21379,Konongwootong,2
21380,Koo Wee Rup,2
21381,Koo Wee Rup North,2
21382,Kooloonong,2
21383,Koonda,2
21384,Koondrook,2
21385,Koonoomoo,2
21386,Koonwarra,2
21387,Kooreh,2
21388,Koorlong,2
21389,Koornalla,2
21390,Kooroocheang,2
21391,Koorool,2
21392,Koorooman,2
21393,Kooyong,2
21394,Koriella,2
21395,Korobeit,2
21396,Koroit,2
21397,Korong Vale,2
21398,Koroop,2
21399,Korumburra,2
21400,Korumburra South,2
21401,Korweinguboora,2
21402,Kotta,2
21403,Kotupna,2
21404,Koyuga,2
21405,Krowera,2
21406,Kulwin (Vic.),2
21407,Kunat,2
21408,Kurraca,2
21409,Kurraca West,2
21410,Kurting,2
21411,Kurunjang,2
21412,Kyabram,2
21413,Kyabram South,2
21414,Kyneton,2
21415,Kyneton South,2
21416,Kyvalley,2
21417,Laanecoorie,2
21418,Laang,2
21419,Labertouche,2
21420,Laceby,2
21421,Ladys Pass,2
21422,Laen,2
21423,Laen East,2
21424,Laen North,2
21425,Lah,2
21426,Laharum,2
21427,Lake Boga,2
21428,Lake Bolac,2
21429,Lake Bunga,2
21430,Lake Charm,2
21431,Lake Condah,2
21432,Lake Eildon,2
21433,Lake Eppalock,2
21434,Lake Fyans,2
21435,Lake Gardens,2
21436,Lake Goldsmith,2
21437,Lake Lonsdale,2
21438,Lake Marmal,2
21439,Lake Meran,2
21440,Lake Mundi,2
21441,Lake Powell,2
21442,Lake Rowan,2
21443,Lake Tyers,2
21444,Lake Tyers Beach,2
21445,Lake Tyrrell,2
21446,Lake Wellington,2
21447,Lake Wendouree,2
21448,Lake Wongan,2
21449,Lakes Entrance,2
21450,Lal Lal,2
21451,Lalbert,2
21452,Lalor,2
21453,Lamplough,2
21454,Lancaster,2
21455,Lance Creek,2
21456,Lancefield,2
21457,Landsborough (Vic.),2
21458,Landsborough West,2
21459,Lang Lang,2
21460,Lang Lang East,2
21461,Langdons Hill,2
21462,Langi Kal Kal,2
21463,Langi Logan,2
21464,Langkoop,2
21465,Langley,2
21466,Langsborough,2
21467,Langwarrin,2
21468,Langwarrin South,2
21469,Lara,2
21470,Lardner,2
21471,Larpent,2
21472,Lascelles,2
21473,Launching Place,2
21474,Lauriston,2
21475,Lavers Hill,2
21476,Laverton (Vic.),2
21477,Laverton North,2
21478,Lawler,2
